State Name,State Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
NV,32,8/13/20,87,Moderate,Ozone,32-003-0075,14
NV,32,8/14/20,80,Moderate,Ozone,32-003-0043,14
NV,32,8/15/20,84,Moderate,Ozone,32-003-0043,14
NV,32,8/16/20,77,Moderate,Ozone,32-003-0071,14
NV,32,8/17/20,100,Moderate,Ozone,32-003-0071,14
NV,32,8/18/20,140,Unhealthy for Sensitive Groups,Ozone,32-003-0071,14
NV,32,8/19/20,112,Unhealthy for Sensitive Groups,Ozone,32-003-0071,14
NV,32,8/20/20,101,Unhealthy for Sensitive Groups,Ozone,32-003-0075,14
NV,32,8/21/20,101,Unhealthy for Sensitive Groups,Ozone,32-003-0043,14
NV,32,8/22/20,73,Moderate,PM2.5,32-003-1019,14
NV,32,8/23/20,62,Moderate,PM2.5,32-003-0561,14
NV,32,8/24/20,93,Moderate,Ozone,32-003-0071,14
NV,32,8/25/20,71,Moderate,Ozone,32-003-0601,14
NV,32,8/26/20,77,Moderate,Ozone,32-003-0075,14
NV,32,8/27/20,61,Moderate,Ozone,32-003-0071,14
NV,32,8/28/20,61,Moderate,Ozone,32-003-0075,14
NV,32,8/29/20,71,Moderate,Ozone,32-003-0075,14
NV,32,8/30/20,64,Moderate,Ozone,32-003-0075,14
NV,32,8/31/20,80,Moderate,Ozone,32-003-0043,14
NV,32,9/1/20,53,Moderate,PM2.5,32-003-1501,14
NV,32,9/2/20,115,Unhealthy for Sensitive Groups,Ozone,32-003-0071,14
NV,32,9/3/20,93,Moderate,Ozone,32-003-0043,14
NV,32,9/4/20,87,Moderate,Ozone,32-003-0071,14
NV,32,9/5/20,97,Moderate,Ozone,32-003-0043,14
NV,32,9/6/20,77,Moderate,Ozone,32-003-0043,14
NV,32,9/7/20,136,Unhealthy for Sensitive Groups,PM2.5,32-003-0540,14
NV,32,9/8/20,174,Unhealthy,PM10,32-003-0540,14
NV,32,9/9/20,39,Good,Ozone,32-003-7772,14
NV,32,9/10/20,50,Good,Ozone,32-003-1019,14
NV,32,9/11/20,63,Moderate,PM2.5,32-003-0561,14
NV,32,9/12/20,87,Moderate,Ozone,32-003-0043,14
NV,32,9/13/20,58,Moderate,Ozone,32-003-0043,14
NV,32,9/14/20,80,Moderate,Ozone,32-003-0043,14
NV,32,9/15/20,80,Moderate,Ozone,32-003-0601,14
NV,32,9/16/20,93,Moderate,Ozone,32-003-0043,14
NV,32,9/17/20,74,Moderate,Ozone,32-003-0043,13
NV,32,9/18/20,88,Moderate,PM2.5,32-003-0073,14
NV,32,9/19/20,95,Moderate,PM2.5,32-003-1019,14
NV,32,9/20/20,93,Moderate,Ozone,32-003-0043,14
NV,32,9/21/20,62,Moderate,PM2.5,32-003-0561,14
NV,32,9/22/20,70,Moderate,PM2.5,32-003-1019,13
NV,32,9/23/20,74,Moderate,Ozone,32-003-0071,13
NV,32,9/24/20,74,Moderate,Ozone,32-003-0075,14
NV,32,9/25/20,100,Moderate,Ozone,32-003-0075,14
NV,32,9/26/20,115,Unhealthy for Sensitive Groups,Ozone,32-003-0075,14
NV,32,9/27/20,54,Moderate,PM2.5,32-003-0561,14
NV,32,9/28/20,61,Moderate,Ozone,32-003-0601,14
NV,32,9/29/20,61,Moderate,Ozone,32-003-0071,14
NV,32,9/30/20,67,Moderate,Ozone,32-003-0043,14
NV,32,10/1/20,10,Good,CO,32-003-0561,4
NH,33,1/1/20,32,Good,Ozone,33-011-5001,1
NH,33,1/2/20,33,Good,Ozone,33-011-5001,1
NH,33,1/3/20,27,Good,Ozone,33-011-5001,1
NH,33,1/4/20,28,Good,Ozone,33-011-5001,1
NH,33,1/5/20,37,Good,Ozone,33-011-5001,1
NH,33,1/6/20,35,Good,Ozone,33-011-5001,1
NH,33,1/7/20,37,Good,Ozone,33-011-5001,1
NH,33,1/8/20,33,Good,Ozone,33-011-5001,1
NH,33,1/9/20,34,Good,Ozone,33-011-5001,1
NH,33,1/10/20,31,Good,Ozone,33-011-5001,1
NH,33,1/11/20,35,Good,Ozone,33-011-5001,1
NH,33,1/12/20,32,Good,Ozone,33-011-5001,1
NH,33,1/13/20,26,Good,Ozone,33-011-5001,1
NH,33,1/14/20,22,Good,Ozone,33-011-5001,1
NH,33,1/15/20,28,Good,Ozone,33-011-5001,1
NH,33,1/16/20,33,Good,Ozone,33-011-5001,1
NH,33,1/17/20,38,Good,Ozone,33-011-5001,1
NH,33,1/18/20,38,Good,Ozone,33-011-5001,1
NH,33,1/19/20,33,Good,Ozone,33-011-5001,1
NH,33,1/20/20,38,Good,Ozone,33-011-5001,1
NH,33,1/21/20,38,Good,Ozone,33-011-5001,1
NH,33,1/22/20,40,Good,Ozone,33-011-5001,1
NH,33,1/23/20,44,Good,Ozone,33-011-5001,1
NH,33,1/24/20,44,Good,Ozone,33-011-5001,1
NH,33,1/25/20,39,Good,Ozone,33-011-5001,1
NH,33,1/26/20,34,Good,Ozone,33-011-5001,1
NH,33,1/27/20,24,Good,Ozone,33-011-5001,1
NH,33,1/28/20,38,Good,Ozone,33-011-5001,1
NH,33,1/29/20,41,Good,Ozone,33-011-5001,1
NH,33,1/30/20,39,Good,Ozone,33-011-5001,1
NH,33,1/31/20,32,Good,Ozone,33-011-5001,1
NH,33,2/1/20,31,Good,Ozone,33-011-5001,1
NH,33,2/2/20,31,Good,Ozone,33-011-5001,1
NH,33,2/3/20,37,Good,Ozone,33-011-5001,1
NH,33,2/4/20,37,Good,Ozone,33-011-5001,1
NH,33,2/5/20,34,Good,Ozone,33-011-5001,1
NH,33,2/6/20,33,Good,Ozone,33-011-5001,1
NH,33,2/7/20,33,Good,Ozone,33-011-5001,1
NH,33,2/8/20,36,Good,Ozone,33-011-5001,1
NH,33,2/9/20,36,Good,Ozone,33-011-5001,1
NH,33,2/10/20,36,Good,Ozone,33-011-5001,1
NH,33,2/11/20,32,Good,Ozone,33-011-5001,1
NH,33,2/12/20,37,Good,Ozone,33-011-5001,1
NH,33,2/13/20,32,Good,Ozone,33-011-5001,1
NH,33,2/14/20,36,Good,Ozone,33-011-5001,1
NH,33,2/15/20,36,Good,Ozone,33-011-5001,1
NH,33,2/16/20,33,Good,Ozone,33-011-5001,1
NH,33,2/17/20,41,Good,Ozone,33-011-5001,1
NH,33,2/18/20,37,Good,Ozone,33-011-5001,1
NH,33,2/19/20,41,Good,Ozone,33-011-5001,1
NH,33,2/20/20,40,Good,Ozone,33-011-5001,1
NH,33,2/21/20,40,Good,Ozone,33-011-5001,1
NH,33,2/22/20,42,Good,Ozone,33-011-5001,1
NH,33,2/23/20,46,Good,Ozone,33-011-5001,1
NH,33,2/24/20,46,Good,Ozone,33-011-5001,1
NH,33,2/25/20,43,Good,Ozone,33-011-5001,1
NH,33,2/26/20,46,Good,Ozone,33-011-5001,1
NH,33,2/27/20,44,Good,Ozone,33-011-5001,1
NH,33,2/28/20,40,Good,Ozone,33-011-5001,1
NH,33,2/29/20,36,Good,Ozone,33-011-5001,1
NH,33,3/1/20,39,Good,Ozone,33-011-5001,2
NH,33,3/2/20,48,Good,Ozone,33-011-5001,2
NH,33,3/3/20,44,Good,Ozone,33-011-5001,2
NH,33,3/4/20,39,Good,Ozone,33-011-5001,2
NH,33,3/5/20,39,Good,Ozone,33-011-5001,2
NH,33,3/6/20,41,Good,Ozone,33-011-5001,2
NH,33,3/7/20,42,Good,Ozone,33-011-5001,2
NH,33,3/8/20,44,Good,Ozone,33-011-5001,2
NH,33,3/9/20,49,Good,Ozone,33-011-5001,2
NH,33,3/10/20,44,Good,Ozone,33-011-5001,2
NH,33,3/11/20,40,Good,Ozone,33-011-5001,2
NH,33,3/12/20,39,Good,Ozone,33-011-5001,2
NH,33,3/13/20,37,Good,Ozone,33-011-5001,2
NH,33,3/14/20,39,Good,Ozone,33-011-5001,2
NH,33,3/15/20,44,Good,Ozone,33-011-5001,2
NH,33,3/16/20,40,Good,Ozone,33-011-5001,2
NH,33,3/17/20,36,Good,Ozone,33-011-5001,2
NH,33,3/18/20,44,Good,Ozone,33-011-5001,2
NH,33,3/19/20,41,Good,Ozone,33-011-5001,2
NH,33,3/20/20,35,Good,Ozone,33-011-5001,2
NH,33,3/21/20,40,Good,Ozone,33-011-5001,2
NH,33,3/22/20,40,Good,Ozone,33-011-5001,2
NH,33,3/23/20,38,Good,Ozone,33-011-5001,2
NH,33,3/24/20,40,Good,Ozone,33-011-5001,2
NH,33,3/25/20,41,Good,Ozone,33-011-5001,2
NH,33,3/26/20,45,Good,Ozone,33-011-5001,2
NH,33,3/27/20,42,Good,Ozone,33-011-5001,2
NH,33,3/28/20,45,Good,Ozone,33-011-5001,2
NH,33,3/29/20,44,Good,Ozone,33-011-5001,2
NH,33,3/30/20,43,Good,Ozone,33-011-5001,2
NH,33,3/31/20,44,Good,Ozone,33-011-5001,2
NH,33,4/1/20,41,Good,Ozone,33-011-5001,2
NH,33,4/2/20,33,Good,Ozone,33-011-5001,2
NH,33,4/3/20,40,Good,Ozone,33-011-5001,2
NH,33,4/4/20,38,Good,Ozone,33-011-5001,2
NH,33,4/5/20,32,Good,Ozone,33-011-1011,2
NH,33,4/6/20,41,Good,Ozone,33-011-5001,2
NH,33,4/7/20,44,Good,Ozone,33-011-5001,2
NH,33,4/8/20,44,Good,Ozone,33-011-5001,2
NH,33,4/9/20,42,Good,Ozone,33-011-5001,2
NH,33,4/10/20,34,Good,Ozone,33-011-5001,2
NH,33,4/11/20,42,Good,Ozone,33-011-5001,2
NH,33,4/12/20,49,Good,Ozone,33-011-5001,2
NH,33,4/13/20,45,Good,Ozone,33-011-5001,2
NH,33,4/14/20,44,Good,Ozone,33-011-5001,2
NH,33,4/15/20,43,Good,Ozone,33-011-5001,2
NH,33,4/16/20,39,Good,Ozone,33-011-5001,2
NH,33,4/17/20,44,Good,Ozone,33-011-5001,2
NH,33,4/18/20,41,Good,Ozone,33-011-5001,2
NH,33,4/19/20,51,Moderate,Ozone,33-011-1011,2
NH,33,4/20/20,43,Good,Ozone,33-011-5001,2
NH,33,4/21/20,43,Good,Ozone,33-011-5001,2
NH,33,4/22/20,43,Good,Ozone,33-011-5001,2
NH,33,4/23/20,45,Good,Ozone,33-011-5001,2
NH,33,4/24/20,46,Good,Ozone,33-011-5001,2
NH,33,4/25/20,47,Good,Ozone,33-011-5001,2
NH,33,4/26/20,46,Good,Ozone,33-011-5001,2
NH,33,4/27/20,41,Good,Ozone,33-011-5001,2
NH,33,4/28/20,40,Good,Ozone,33-011-5001,2
NH,33,4/29/20,41,Good,Ozone,33-011-5001,2
NH,33,4/30/20,35,Good,Ozone,33-011-5001,2
NH,33,5/1/20,44,Good,Ozone,33-011-5001,2
NH,33,5/2/20,43,Good,Ozone,33-011-5001,2
NH,33,5/3/20,49,Good,Ozone,33-011-1011,2
NH,33,5/4/20,43,Good,Ozone,33-011-5001,2
NH,33,5/5/20,33,Good,Ozone,33-011-5001,2
NH,33,5/6/20,40,Good,Ozone,33-011-5001,2
NH,33,5/7/20,42,Good,Ozone,33-011-5001,2
NH,33,5/8/20,41,Good,Ozone,33-011-5001,2
NH,33,5/9/20,33,Good,Ozone,33-011-5001,2
NH,33,5/10/20,43,Good,Ozone,33-011-5001,2
NH,33,5/11/20,44,Good,Ozone,33-011-5001,2
NH,33,5/12/20,39,Good,Ozone,33-011-5001,2
NH,33,5/13/20,43,Good,Ozone,33-011-5001,2
NH,33,5/14/20,50,Good,Ozone,33-011-5001,2
NH,33,5/15/20,47,Good,Ozone,33-011-5001,2
NH,33,5/16/20,41,Good,Ozone,33-011-5001,2
NH,33,5/17/20,41,Good,Ozone,33-011-1011,2
NH,33,5/18/20,43,Good,Ozone,33-011-5001,2
NH,33,5/19/20,40,Good,Ozone,33-011-5001,2
NH,33,5/20/20,45,Good,Ozone,33-011-5001,2
NH,33,5/21/20,51,Moderate,Ozone,33-011-5001,2
NH,33,5/22/20,47,Good,Ozone,33-011-5001,2
NH,33,5/23/20,44,Good,Ozone,33-011-5001,2
NH,33,5/24/20,39,Good,Ozone,33-011-5001,2
NH,33,5/25/20,33,Good,Ozone,33-011-5001,2
NH,33,5/26/20,43,Good,Ozone,33-011-5001,2
NH,33,5/27/20,47,Good,Ozone,33-011-5001,2
NH,33,5/28/20,22,Good,Ozone,33-011-5001,2
NH,33,5/29/20,31,Good,Ozone,33-011-5001,2
NH,33,5/30/20,38,Good,Ozone,33-011-5001,2
NH,33,5/31/20,31,Good,Ozone,33-011-5001,2
NH,33,6/1/20,33,Good,Ozone,33-011-5001,2
NH,33,6/2/20,43,Good,Ozone,33-011-5001,2
NH,33,6/3/20,46,Good,Ozone,33-011-1011,2
NH,33,6/4/20,74,Moderate,Ozone,33-011-5001,2
NH,33,6/5/20,48,Good,Ozone,33-011-5001,2
NH,33,6/6/20,46,Good,Ozone,33-011-5001,2
NH,33,6/7/20,27,Good,Ozone,33-011-5001,2
NH,33,6/8/20,35,Good,Ozone,33-011-5001,2
NH,33,6/9/20,35,Good,Ozone,33-011-5001,2
NH,33,6/10/20,42,Good,Ozone,33-011-5001,2
NH,33,6/11/20,31,Good,Ozone,33-011-5001,2
NH,33,6/12/20,44,Good,Ozone,33-011-1011,2
NH,33,6/13/20,31,Good,Ozone,33-011-1011,2
NH,33,6/14/20,28,Good,Ozone,33-011-5001,2
NH,33,6/15/20,30,Good,Ozone,33-011-5001,2
NH,33,6/16/20,36,Good,Ozone,33-011-5001,2
NH,33,6/17/20,50,Good,Ozone,33-011-1011,2
NH,33,6/18/20,46,Good,Ozone,33-011-5001,2
NH,33,6/19/20,47,Good,Ozone,33-011-5001,2
NH,33,6/20/20,48,Good,Ozone,33-011-5001,2
NH,33,6/21/20,45,Good,Ozone,33-011-5001,2
NH,33,6/22/20,45,Good,Ozone,33-011-1011,2
NH,33,6/23/20,51,Moderate,Ozone,33-011-1011,2
NH,33,6/24/20,39,Good,Ozone,33-011-5001,2
NH,33,6/25/20,40,Good,Ozone,33-011-5001,2
NH,33,6/26/20,44,Good,Ozone,33-011-1011,2
NH,33,6/27/20,44,Good,Ozone,33-011-5001,2
NH,33,6/28/20,40,Good,Ozone,33-011-5001,2
NH,33,6/29/20,44,Good,Ozone,33-011-5001,2
NH,33,6/30/20,43,Good,Ozone,33-011-5001,1
NH,33,7/1/20,1,Good,CO,33-011-5001,1
NJ,34,1/1/20,17,Good,NO2,34-003-0010,1
NJ,34,1/2/20,53,Moderate,PM2.5,34-003-0010,1
NJ,34,1/3/20,68,Moderate,PM2.5,34-003-0010,1
NJ,34,1/4/20,63,Moderate,PM2.5,34-003-0010,1
NJ,34,1/5/20,27,Good,NO2,34-003-0010,1
NJ,34,1/6/20,36,Good,PM2.5,34-003-0010,1
NJ,34,1/7/20,40,Good,PM2.5,34-003-0010,1
NJ,34,1/8/20,32,Good,NO2,34-003-0010,1
NJ,34,1/9/20,36,Good,NO2,34-003-0010,1
NJ,34,1/10/20,48,Good,PM2.5,34-003-0010,1
NJ,34,1/11/20,45,Good,PM2.5,34-003-0010,1
NJ,34,1/12/20,26,Good,PM2.5,34-003-0010,1
NJ,34,1/13/20,41,Good,PM2.5,34-003-0010,1
NJ,34,1/14/20,60,Moderate,PM2.5,34-003-0010,1
NJ,34,1/15/20,62,Moderate,PM2.5,34-003-0010,1
NJ,34,1/16/20,55,Moderate,PM2.5,34-003-0010,1
NJ,34,1/17/20,20,Good,NO2,34-003-0010,1
NJ,34,1/18/20,32,Good,NO2,34-003-0010,1
NJ,34,1/19/20,23,Good,PM2.5,34-003-0010,1
NJ,34,1/20/20,20,Good,NO2,34-003-0010,1
NJ,34,1/21/20,40,Good,NO2,34-003-0010,1
NJ,34,1/22/20,51,Moderate,PM2.5,34-003-0010,1
NJ,34,1/23/20,76,Moderate,PM2.5,34-003-0010,1
NJ,34,1/24/20,79,Moderate,PM2.5,34-003-0010,1
NJ,34,1/25/20,50,Good,PM2.5,34-003-0010,1
NJ,34,1/26/20,22,Good,PM2.5,34-003-0010,1
NJ,34,1/27/20,26,Good,PM2.5,34-003-0010,1
NJ,34,1/28/20,31,Good,NO2,34-003-0010,1
NJ,34,1/29/20,25,Good,NO2,34-003-0010,1
NJ,34,1/30/20,46,Good,NO2,34-003-0010,1
NJ,34,1/31/20,42,Good,NO2,34-003-0010,1
NJ,34,2/1/20,30,Good,NO2,34-003-0010,1
NJ,34,2/2/20,17,Good,NO2,34-003-0010,1
NJ,34,2/3/20,39,Good,NO2,34-003-0010,1
NJ,34,2/4/20,68,Moderate,PM2.5,34-003-0010,1
NJ,34,2/5/20,23,Good,NO2,34-003-0010,1
NJ,34,2/6/20,33,Good,PM2.5,34-003-0010,1
NJ,34,2/7/20,33,Good,PM2.5,34-003-0010,1
NJ,34,2/8/20,35,Good,NO2,34-003-0010,1
NJ,34,2/9/20,44,Good,PM2.5,34-003-0010,1
NJ,34,2/10/20,45,Good,PM2.5,34-003-0010,1
NJ,34,2/11/20,53,Moderate,PM2.5,34-003-0010,1
NJ,34,2/12/20,33,Good,PM2.5,34-003-0010,1
NJ,34,2/13/20,48,Good,PM2.5,34-003-0010,1
NJ,34,2/14/20,21,Good,NO2,34-003-0010,1
NJ,34,2/15/20,28,Good,PM2.5,34-003-0010,1
NJ,34,2/16/20,47,Good,PM2.5,34-003-0010,1
NJ,34,2/17/20,44,Good,PM2.5,34-003-0010,1
NJ,34,2/18/20,52,Moderate,PM2.5,34-003-0010,1
NJ,34,2/19/20,39,Good,PM2.5,34-003-0010,1
NJ,34,2/20/20,26,Good,NO2,34-003-0010,1
NJ,34,2/21/20,31,Good,NO2,34-003-0010,1
NJ,34,2/22/20,46,Good,PM2.5,34-003-0010,1
NJ,34,2/23/20,54,Moderate,PM2.5,34-003-0010,1
NJ,34,2/24/20,66,Moderate,PM2.5,34-003-0010,1
NJ,34,2/25/20,62,Moderate,PM2.5,34-003-0010,1
NJ,34,2/26/20,54,Moderate,PM2.5,34-003-0010,1
NJ,34,2/27/20,17,Good,NO2,34-003-0010,1
NJ,34,2/28/20,26,Good,PM2.5,34-003-0010,1
NJ,34,2/29/20,12,Good,PM2.5,34-003-0010,1
NJ,34,3/1/20,40,Good,NO2,34-003-0010,2
NJ,34,3/2/20,56,Moderate,PM2.5,34-003-0010,2
NJ,34,3/3/20,57,Moderate,NO2,34-003-0010,2
NJ,34,3/4/20,34,Good,Ozone,34-003-0006,2
NJ,34,3/5/20,34,Good,NO2,34-003-0010,2
NJ,34,3/6/20,41,Good,NO2,34-003-0010,2
NJ,34,3/7/20,39,Good,Ozone,34-003-0006,2
NJ,34,3/8/20,35,Good,Ozone,34-003-0006,2
NJ,34,3/9/20,49,Good,PM2.5,34-003-0010,1
NJ,34,3/10/20,47,Good,PM2.5,34-003-0010,1
NJ,34,3/11/20,42,Good,NO2,34-003-0010,1
NJ,34,3/12/20,47,Good,PM2.5,34-003-0010,1
NJ,34,3/13/20,46,Good,PM2.5,34-003-0010,2
NJ,34,3/14/20,37,Good,Ozone,34-003-0006,2
NJ,34,3/15/20,39,Good,Ozone,34-003-0006,2
NJ,34,3/16/20,37,Good,Ozone,34-003-0006,2
NJ,34,3/17/20,39,Good,PM2.5,34-003-0010,2
NJ,34,3/18/20,37,Good,PM2.5,34-003-0010,2
NJ,34,3/19/20,33,Good,PM2.5,34-003-0010,2
NJ,34,3/20/20,63,Moderate,PM2.5,34-003-0010,2
NJ,34,3/21/20,41,Good,Ozone,34-003-0006,2
NJ,34,3/22/20,40,Good,Ozone,34-003-0006,2
NJ,34,3/23/20,31,Good,Ozone,34-003-0006,2
NJ,34,3/24/20,34,Good,Ozone,34-003-0006,2
NJ,34,3/25/20,31,Good,Ozone,34-003-0006,2
NJ,34,3/26/20,32,Good,NO2,34-003-0010,2
NJ,34,3/27/20,39,Good,Ozone,34-003-0006,2
NJ,34,3/28/20,37,Good,Ozone,34-003-0006,2
NJ,34,3/29/20,37,Good,Ozone,34-003-0006,2
NJ,34,3/30/20,27,Good,NO2,34-003-0010,2
NJ,34,3/31/20,31,Good,Ozone,34-003-0006,2
NJ,34,4/1/20,37,Good,Ozone,34-003-0006,2
NJ,34,4/2/20,35,Good,Ozone,34-003-0006,2
NJ,34,4/3/20,26,Good,Ozone,34-003-0006,2
NJ,34,4/4/20,34,Good,Ozone,34-003-0006,2
NJ,34,4/5/20,25,Good,NO2,34-003-0010,2
NJ,34,4/6/20,39,Good,Ozone,34-003-0006,2
NJ,34,4/7/20,44,Good,Ozone,34-003-0006,2
NJ,34,4/8/20,36,Good,Ozone,34-003-0006,2
NJ,34,4/9/20,41,Good,Ozone,34-003-0006,2
NJ,34,4/10/20,35,Good,Ozone,34-003-0006,2
NJ,34,4/11/20,43,Good,Ozone,34-003-0006,2
NJ,34,4/12/20,43,Good,Ozone,34-003-0006,2
NJ,34,4/13/20,40,Good,Ozone,34-003-0006,2
NJ,34,4/14/20,42,Good,Ozone,34-003-0006,2
NJ,34,4/15/20,43,Good,Ozone,34-003-0006,2
NJ,34,4/16/20,38,Good,Ozone,34-003-0006,2
NJ,34,4/17/20,43,Good,Ozone,34-003-0006,2
NJ,34,4/18/20,38,Good,Ozone,34-003-0006,2
NJ,34,4/19/20,47,Good,Ozone,34-003-0006,2
NJ,34,4/20/20,38,Good,Ozone,34-003-0006,2
NJ,34,4/21/20,36,Good,Ozone,34-003-0006,2
NJ,34,4/22/20,38,Good,Ozone,34-003-0006,2
NJ,34,4/23/20,32,Good,Ozone,34-003-0006,2
NJ,34,4/24/20,30,Good,Ozone,34-003-0006,2
NJ,34,4/25/20,39,Good,Ozone,34-003-0006,2
NJ,34,4/26/20,38,Good,Ozone,34-003-0006,2
NJ,34,4/27/20,35,Good,Ozone,34-003-0006,2
NJ,34,4/28/20,40,Good,Ozone,34-003-0006,2
NJ,34,4/29/20,39,Good,Ozone,34-003-0006,2
NJ,34,4/30/20,42,Good,Ozone,34-003-0006,2
NJ,34,5/1/20,43,Good,Ozone,34-003-0006,2
NJ,34,5/2/20,38,Good,Ozone,34-003-0006,2
NJ,34,5/3/20,47,Good,Ozone,34-003-0006,2
NJ,34,5/4/20,39,Good,Ozone,34-003-0006,2
NJ,34,5/5/20,43,Good,Ozone,34-003-0006,2
NJ,34,5/6/20,33,Good,Ozone,34-003-0006,2
NJ,34,5/7/20,42,Good,Ozone,34-003-0006,2
NJ,34,5/8/20,32,Good,Ozone,34-003-0006,2
NJ,34,5/9/20,29,Good,Ozone,34-003-0006,2
NJ,34,5/10/20,43,Good,Ozone,34-003-0006,2
NJ,34,5/11/20,34,Good,Ozone,34-003-0006,2
NJ,34,5/12/20,43,Good,Ozone,34-003-0006,2
NJ,34,5/13/20,43,Good,Ozone,34-003-0006,2
NJ,34,5/14/20,44,Good,Ozone,34-003-0006,2
NJ,34,5/15/20,50,Good,Ozone,34-003-0006,2
NJ,34,5/16/20,42,Good,Ozone,34-003-0006,2
NJ,34,5/17/20,42,Good,Ozone,34-003-0006,2
NJ,34,5/18/20,44,Good,Ozone,34-003-0006,2
NJ,34,5/19/20,39,Good,Ozone,34-003-0006,2
NJ,34,5/20/20,40,Good,Ozone,34-003-0006,2
NJ,34,5/21/20,33,Good,Ozone,34-003-0006,2
NJ,34,5/22/20,35,Good,Ozone,34-003-0006,2
NJ,34,5/23/20,33,Good,Ozone,34-003-0006,2
NJ,34,5/24/20,37,Good,Ozone,34-003-0006,2
NJ,34,5/25/20,31,Good,Ozone,34-003-0006,2
NJ,34,5/26/20,26,Good,Ozone,34-003-0006,2
NJ,34,5/27/20,26,Good,Ozone,34-003-0006,2
NJ,34,5/28/20,20,Good,NO2,34-003-0010,2
NJ,34,5/29/20,27,Good,Ozone,34-003-0006,2
NJ,34,5/30/20,40,Good,Ozone,34-003-0006,2
NJ,34,5/31/20,31,Good,Ozone,34-003-0006,2
NJ,34,6/1/20,37,Good,Ozone,34-003-0006,2
NJ,34,6/2/20,44,Good,Ozone,34-003-0006,2
NJ,34,6/3/20,42,Good,Ozone,34-003-0006,2
NJ,34,6/4/20,67,Moderate,Ozone,34-003-0006,2
NJ,34,6/5/20,33,Good,Ozone,34-003-0006,2
NJ,34,6/6/20,45,Good,Ozone,34-003-0006,2
NJ,34,6/7/20,36,Good,Ozone,34-003-0006,2
NJ,34,6/8/20,30,Good,Ozone,34-003-0006,2
NJ,34,6/9/20,80,Moderate,Ozone,34-003-0006,2
NJ,34,6/10/20,58,Moderate,Ozone,34-003-0006,2
NJ,34,6/11/20,32,Good,Ozone,34-003-0006,2
NJ,34,6/12/20,46,Good,Ozone,34-003-0006,2
NJ,34,6/13/20,35,Good,Ozone,34-003-0006,2
NJ,34,6/14/20,38,Good,Ozone,34-003-0006,2
NJ,34,6/15/20,39,Good,Ozone,34-003-0006,2
NJ,34,6/16/20,39,Good,Ozone,34-003-0006,2
NJ,34,6/17/20,31,Good,Ozone,34-003-0006,2
NJ,34,6/18/20,31,Good,PM2.5,34-003-0010,2
NJ,34,6/19/20,42,Good,Ozone,34-003-0006,2
NJ,34,6/20/20,51,Moderate,Ozone,34-003-0006,2
NJ,34,6/21/20,46,Good,Ozone,34-003-0010,2
NJ,34,6/22/20,84,Moderate,Ozone,34-003-0006,2
NJ,34,6/23/20,51,Moderate,PM2.5,34-003-0010,2
NJ,34,6/24/20,43,Good,PM2.5,34-003-0010,2
NJ,34,6/25/20,74,Moderate,Ozone,34-003-0006,2
NJ,34,6/26/20,51,Moderate,Ozone,34-003-0006,2
NJ,34,6/27/20,53,Moderate,PM2.5,34-003-0010,2
NJ,34,6/28/20,58,Moderate,Ozone,34-003-0006,2
NJ,34,6/29/20,40,Good,PM2.5,34-003-0010,2
NJ,34,6/30/20,34,Good,Ozone,34-003-0006,2
NJ,34,7/1/20,2,Good,CO,34-003-0010,1
NM,35,1/1/20,54,Moderate,PM2.5,35-001-0029,5
NM,35,1/2/20,39,Good,Ozone,35-001-1012,5
NM,35,1/3/20,38,Good,Ozone,35-001-1012,5
NM,35,1/4/20,50,Good,PM2.5,35-001-1013,5
NM,35,1/5/20,63,Moderate,PM2.5,35-001-1013,5
NM,35,1/6/20,40,Good,Ozone,35-001-1012,5
NM,35,1/7/20,59,Moderate,PM10,35-001-0029,5
NM,35,1/8/20,54,Moderate,PM10,35-001-1013,5
NM,35,1/9/20,53,Moderate,PM10,35-001-0026,5
NM,35,1/10/20,47,Good,PM10,35-001-0026,5
NM,35,1/11/20,39,Good,Ozone,35-001-1012,5
NM,35,1/12/20,39,Good,Ozone,35-001-1012,5
NM,35,1/13/20,49,Good,PM2.5,35-001-0029,5
NM,35,1/14/20,52,Moderate,PM10,35-001-0026,5
NM,35,1/15/20,55,Moderate,PM10,35-001-0029,5
NM,35,1/16/20,47,Good,PM2.5,35-001-1013,5
NM,35,1/17/20,49,Good,PM2.5,35-001-0026,5
NM,35,1/18/20,45,Good,Ozone,35-001-1012,5
NM,35,1/19/20,42,Good,Ozone,35-001-1012,5
NM,35,1/20/20,51,Moderate,PM2.5,35-001-0029,5
NM,35,1/21/20,47,Good,PM2.5,35-001-0026,5
NM,35,1/22/20,35,Good,Ozone,35-001-1012,5
NM,35,1/23/20,35,Good,Ozone,35-001-1012,5
NM,35,1/24/20,54,Moderate,PM2.5,35-001-0029,5
NM,35,1/25/20,42,Good,PM2.5,35-001-0029,5
NM,35,1/26/20,53,Moderate,PM2.5,35-001-1013,5
NM,35,1/27/20,41,Good,PM2.5,35-001-0026,5
NM,35,1/28/20,40,Good,Ozone,35-001-1012,5
NM,35,1/29/20,39,Good,Ozone,35-001-1012,5
NM,35,1/30/20,40,Good,Ozone,35-001-1012,5
NM,35,1/31/20,40,Good,Ozone,35-001-1012,5
NM,35,2/1/20,39,Good,PM2.5,35-001-1013,5
NM,35,2/2/20,42,Good,PM2.5,35-001-1013,5
