State Name,Date,concat,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,COVID,,,state,date,concat,positive
SD,1/31/20,SD.1/31/20,38,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,2/1/20,SD.43832,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/2/20,SD.43863,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/3/20,SD.43892,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/4/20,SD.43923,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/5/20,SD.43953,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/6/20,SD.43984,30,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/7/20,SD.44014,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/8/20,SD.44045,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/9/20,SD.44076,38,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/10/20,SD.44106,34,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/11/20,SD.44137,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/12/20,SD.44167,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/13/20,SD.2/13/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/14/20,SD.2/14/20,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/15/20,SD.2/15/20,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/16/20,SD.2/16/20,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/17/20,SD.2/17/20,41,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,2/18/20,SD.2/18/20,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/19/20,SD.2/19/20,38,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/20/20,SD.2/20/20,37,Good,NO2,46-099-0008,1,not in list,,,,,,
SD,2/21/20,SD.2/21/20,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/22/20,SD.2/22/20,35,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,2/23/20,SD.2/23/20,42,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/24/20,SD.2/24/20,40,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/25/20,SD.2/25/20,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/26/20,SD.2/26/20,34,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/27/20,SD.2/27/20,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,2/28/20,SD.2/28/20,37,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,2/29/20,SD.2/29/20,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/1/20,SD.43833,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/2/20,SD.43864,35,Good,Ozone,46-099-0008,1,0,,,,,,
SD,3/3/20,SD.43893,38,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/4/20,SD.43924,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/5/20,SD.43954,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/6/20,SD.43985,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/7/20,SD.44015,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/8/20,SD.44046,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/9/20,SD.44077,27,Good,Ozone,46-099-0008,1,50,,,,,,
SD,3/10/20,SD.44107,29,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/11/20,SD.44138,28,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/12/20,SD.44168,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/13/20,SD.3/13/20,28,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/14/20,SD.3/14/20,28,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/15/20,SD.3/15/20,28,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/16/20,SD.3/16/20,25,Good,PM2.5,46-099-0008,1,110,,,,,,
SD,3/17/20,SD.3/17/20,34,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/18/20,SD.3/18/20,14,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/19/20,SD.3/19/20,27,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/20/20,SD.3/20/20,28,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/21/20,SD.3/21/20,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/22/20,SD.3/22/20,35,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/23/20,SD.3/23/20,35,Good,PM2.5,46-099-0008,1,434,,,,,,
SD,3/24/20,SD.3/24/20,35,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/25/20,SD.3/25/20,23,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,3/26/20,SD.3/26/20,23,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/27/20,SD.3/27/20,27,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/28/20,SD.3/28/20,30,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/29/20,SD.3/29/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,3/30/20,SD.3/30/20,33,Good,Ozone,46-099-0008,1,1329,,,,,,
SD,3/31/20,SD.3/31/20,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/1/20,SD.43834,37,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,4/2/20,SD.43865,20,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/3/20,SD.43894,26,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/4/20,SD.43925,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/5/20,SD.43955,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/6/20,SD.43986,48,Good,PM2.5,46-099-0008,1,3920,,,,,,
SD,4/7/20,SD.44016,42,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,4/8/20,SD.44047,42,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/9/20,SD.44078,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/10/20,SD.44108,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/11/20,SD.44139,72,Moderate,PM2.5,46-099-0008,1,not in list,,,,,,
SD,4/12/20,SD.44169,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/13/20,SD.4/13/20,33,Good,Ozone,46-099-0008,1,9740,,,,,,
SD,4/14/20,SD.4/14/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/15/20,SD.4/15/20,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/16/20,SD.4/16/20,37,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,4/17/20,SD.4/17/20,38,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/18/20,SD.4/18/20,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/19/20,SD.4/19/20,32,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/20/20,SD.4/20/20,33,Good,Ozone,46-099-0008,1,14213,,,,,,
SD,4/21/20,SD.4/21/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/22/20,SD.4/22/20,37,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/23/20,SD.4/23/20,54,Moderate,PM2.5,46-099-0008,1,not in list,,,,,,
SD,4/24/20,SD.4/24/20,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/25/20,SD.4/25/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/26/20,SD.4/26/20,40,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/27/20,SD.4/27/20,44,Good,Ozone,46-099-0008,1,17547,,,,,,
SD,4/28/20,SD.4/28/20,35,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/29/20,SD.4/29/20,31,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,4/30/20,SD.4/30/20,49,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/1/20,SD.43835,41,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/2/20,SD.43866,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/3/20,SD.43895,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/4/20,SD.43926,20,Good,Ozone,46-099-0008,1,22073,,,,,,
SD,5/5/20,SD.43956,24,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/6/20,SD.43987,39,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/7/20,SD.44017,39,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/8/20,SD.44048,29,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/9/20,SD.44079,20,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/10/20,SD.44109,23,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/11/20,SD.44140,28,Good,Ozone,46-099-0008,1,27047,,,,,,
SD,5/12/20,SD.44170,31,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/13/20,SD.5/13/20,21,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/14/20,SD.5/14/20,14,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/15/20,SD.5/15/20,29,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/16/20,SD.5/16/20,38,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/17/20,SD.5/17/20,15,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/18/20,SD.5/18/20,15,Good,PM2.5,46-099-0008,1,30485,,,,,,
SD,5/19/20,SD.5/19/20,23,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/20/20,SD.5/20/20,31,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/21/20,SD.5/21/20,21,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/22/20,SD.5/22/20,29,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/23/20,SD.5/23/20,23,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/24/20,SD.5/24/20,25,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/25/20,SD.5/25/20,28,Good,PM2.5,46-099-0008,1,34009,,,,,,
SD,5/26/20,SD.5/26/20,56,Moderate,PM2.5,46-099-0008,1,not in list,,,,,,
SD,5/27/20,SD.5/27/20,49,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/28/20,SD.5/28/20,46,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/29/20,SD.5/29/20,33,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/30/20,SD.5/30/20,47,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,5/31/20,SD.5/31/20,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/1/20,SD.43836,80,Moderate,Ozone,46-099-0008,1,37029,,,,,,
SD,6/2/20,SD.43867,90,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/3/20,SD.43896,54,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/4/20,SD.43927,90,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/5/20,SD.43957,71,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/6/20,SD.43988,54,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/7/20,SD.44018,50,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/8/20,SD.44049,67,Moderate,Ozone,46-099-0008,1,40193,,,,,,
SD,6/9/20,SD.44080,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/10/20,SD.44110,41,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/11/20,SD.44141,38,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/12/20,SD.44171,61,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/13/20,SD.6/13/20,64,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/14/20,SD.6/14/20,67,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/15/20,SD.6/15/20,84,Moderate,Ozone,46-099-0008,1,43131,,,,,,
SD,6/16/20,SD.6/16/20,77,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/17/20,SD.6/17/20,71,Moderate,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/18/20,SD.6/18/20,39,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/19/20,SD.6/19/20,36,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/20/20,SD.6/20/20,39,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/21/20,SD.6/21/20,49,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/22/20,SD.6/22/20,41,Good,Ozone,46-099-0008,1,45809,,,,,,
SD,6/23/20,SD.6/23/20,40,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/24/20,SD.6/24/20,50,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/25/20,SD.6/25/20,50,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/26/20,SD.6/26/20,44,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/27/20,SD.6/27/20,48,Good,Ozone,46-099-0008,1,not in list,,,,,,
SD,6/28/20,SD.6/28/20,49,Good,PM2.5,46-099-0008,1,not in list,,,,,,
SD,6/29/20,SD.6/29/20,83,Moderate,PM2.5,46-099-0008,1,48657,,,,,,
SD,6/30/20,SD.6/30/20,59,Moderate,PM2.5,46-099-0008,1,not in list,,,,,,
SD,7/1/20,SD.43837,2,Good,CO,46-099-0008,1,not in list,,,,,,
TN,1/1/20,TN.43831,34,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/2/20,TN.43862,25,Good,Ozone,47-157-0100,3,not in list,,,,,,
TN,1/3/20,TN.43891,28,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/4/20,TN.43922,46,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/5/20,TN.43952,34,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/6/20,TN.43983,33,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/7/20,TN.44013,31,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/8/20,TN.44044,35,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/9/20,TN.44075,52,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/10/20,TN.44105,51,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/11/20,TN.44136,26,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/12/20,TN.44166,27,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/13/20,TN.1/13/20,52,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/14/20,TN.1/14/20,48,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/15/20,TN.1/15/20,36,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/16/20,TN.1/16/20,53,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/17/20,TN.1/17/20,31,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/18/20,TN.1/18/20,31,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/19/20,TN.1/19/20,33,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,1/20/20,TN.1/20/20,46,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/21/20,TN.1/21/20,63,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/22/20,TN.1/22/20,57,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/23/20,TN.1/23/20,58,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/24/20,TN.1/24/20,37,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/25/20,TN.1/25/20,50,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/26/20,TN.1/26/20,35,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/27/20,TN.1/27/20,54,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/28/20,TN.1/28/20,62,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/29/20,TN.1/29/20,79,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/30/20,TN.1/30/20,77,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,1/31/20,TN.1/31/20,87,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/1/20,TN.43832,56,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/2/20,TN.43863,40,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/3/20,TN.43892,43,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/4/20,TN.43923,36,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/5/20,TN.43953,26,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/6/20,TN.43984,39,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/7/20,TN.44014,45,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/8/20,TN.44045,53,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/9/20,TN.44076,39,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/10/20,TN.44106,33,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/11/20,TN.44137,58,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/12/20,TN.44167,45,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/13/20,TN.2/13/20,30,Good,Ozone,47-157-0100,3,not in list,,,,,,
TN,2/14/20,TN.2/14/20,34,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/15/20,TN.2/15/20,36,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/16/20,TN.2/16/20,43,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/17/20,TN.2/17/20,40,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/18/20,TN.2/18/20,55,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/19/20,TN.2/19/20,52,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/20/20,TN.2/20/20,50,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/21/20,TN.2/21/20,44,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/22/20,TN.2/22/20,54,Moderate,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/23/20,TN.2/23/20,42,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/24/20,TN.2/24/20,50,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/25/20,TN.2/25/20,21,Good,NO2,47-157-0100,3,not in list,,,,,,
TN,2/26/20,TN.2/26/20,35,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,2/27/20,TN.2/27/20,37,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/28/20,TN.2/28/20,37,Good,Ozone,47-157-0075,3,not in list,,,,,,
TN,2/29/20,TN.2/29/20,45,Good,PM2.5,47-157-0100,3,not in list,,,,,,
TN,3/1/20,TN.43833,55,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/2/20,TN.43864,47,Good,PM2.5,47-157-0100,5,9,,,,,,
TN,3/3/20,TN.43893,53,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/4/20,TN.43924,42,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/5/20,TN.43954,42,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,3/6/20,TN.43985,39,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,3/7/20,TN.44015,40,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,3/8/20,TN.44046,54,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/9/20,TN.44077,53,Moderate,PM2.5,47-157-0100,5,181,,,,,,
TN,3/10/20,TN.44107,33,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/11/20,TN.44138,41,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/12/20,TN.44168,50,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/13/20,TN.3/13/20,32,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,3/14/20,TN.3/14/20,32,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/15/20,TN.3/15/20,46,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/16/20,TN.3/16/20,52,Moderate,PM2.5,47-157-0100,5,2044,,,,,,
TN,3/17/20,TN.3/17/20,39,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/18/20,TN.3/18/20,48,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/19/20,TN.3/19/20,57,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/20/20,TN.3/20/20,53,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/21/20,TN.3/21/20,40,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/22/20,TN.3/22/20,35,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/23/20,TN.3/23/20,30,Good,Ozone,47-157-1004,5,8355,,,,,,
TN,3/24/20,TN.3/24/20,51,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/25/20,TN.3/25/20,56,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/26/20,TN.3/26/20,52,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/27/20,TN.3/27/20,66,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/28/20,TN.3/28/20,59,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,3/29/20,TN.3/29/20,41,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,3/30/20,TN.3/30/20,56,Moderate,PM2.5,47-157-0100,5,21590,,,,,,
TN,3/31/20,TN.3/31/20,44,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/1/20,TN.43834,44,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,4/2/20,TN.43865,43,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,4/3/20,TN.43894,62,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/4/20,TN.43925,76,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/5/20,TN.43955,61,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/6/20,TN.43986,61,Moderate,PM2.5,47-157-0100,5,34028,,,,,,
TN,4/7/20,TN.44016,48,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/8/20,TN.44047,61,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/9/20,TN.44078,46,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/10/20,TN.44108,41,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/11/20,TN.44139,46,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/12/20,TN.44169,33,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/13/20,TN.4/13/20,36,Good,Ozone,47-157-1004,5,45823,,,,,,
TN,4/14/20,TN.4/14/20,41,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/15/20,TN.4/15/20,53,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/16/20,TN.4/16/20,51,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/17/20,TN.4/17/20,50,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/18/20,TN.4/18/20,54,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/19/20,TN.4/19/20,48,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,4/20/20,TN.4/20/20,56,Moderate,PM2.5,47-157-0100,5,61002,,,,,,
TN,4/21/20,TN.4/21/20,43,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,4/22/20,TN.4/22/20,35,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/23/20,TN.4/23/20,34,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/24/20,TN.4/24/20,44,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/25/20,TN.4/25/20,40,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,4/26/20,TN.4/26/20,43,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,4/27/20,TN.4/27/20,45,Good,Ozone,47-157-1004,5,82453,,,,,,
TN,4/28/20,TN.4/28/20,44,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/29/20,TN.4/29/20,44,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,4/30/20,TN.4/30/20,44,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,5/1/20,TN.43835,58,Moderate,Ozone,47-157-1004,5,not in list,,,,,,
TN,5/2/20,TN.43866,61,Moderate,Ozone,47-157-1004,5,not in list,,,,,,
TN,5/3/20,TN.43895,41,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/4/20,TN.43926,46,Good,PM2.5,47-157-0100,5,101462,,,,,,
TN,5/5/20,TN.43956,37,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,5/6/20,TN.43987,41,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,5/7/20,TN.44017,48,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,5/8/20,TN.44048,42,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,5/9/20,TN.44079,45,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,5/10/20,TN.44109,47,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,5/11/20,TN.44140,41,Good,Ozone,47-157-1004,5,118837,,,,,,
TN,5/12/20,TN.44170,38,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/13/20,TN.5/13/20,55,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/14/20,TN.5/14/20,59,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/15/20,TN.5/15/20,52,Moderate,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/16/20,TN.5/16/20,50,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/17/20,TN.5/17/20,39,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/18/20,TN.5/18/20,39,Good,Ozone,47-157-1004,5,135806,,,,,,
TN,5/19/20,TN.5/19/20,31,Good,Ozone,47-157-1004,5,not in list,,,,,,
TN,5/20/20,TN.5/20/20,36,Good,Ozone,47-157-0075,5,not in list,,,,,,
TN,5/21/20,TN.5/21/20,47,Good,Ozone,47-157-0021,5,not in list,,,,,,
TN,5/22/20,TN.5/22/20,42,Good,Ozone,47-157-1004,4,not in list,,,,,,
TN,5/23/20,TN.5/23/20,48,Good,Ozone,47-157-1004,4,not in list,,,,,,
TN,5/24/20,TN.5/24/20,46,Good,PM2.5,47-157-0100,5,not in list,,,,,,
TN,5/25/20,TN.5/25/20,48,Good,PM2.5,47-157-0100,5,155161,,,,,,
